date,sku,channel,units_sold,price,promo_flag
2025-04-10,FB_LATTE_VAN,retail,38,10.25,0
2025-04-11,FB_LATTE_VAN,retail,44,10.25,0
2025-04-12,FB_LATTE_VAN,retail,102,8.71,1
2025-04-13,FB_LATTE_VAN,retail,52,10.25,0
2025-04-14,FB_LATTE_VAN,retail,74,8.71,1
2025-04-15,FB_LATTE_VAN,retail,43,10.25,0
2025-04-16,FB_LATTE_VAN,retail,52,10.25,0
2025-04-17,FB_LATTE_VAN,retail,45,10.25,0
2025-04-18,FB_LATTE_VAN,retail,52,10.25,0
2025-04-19,FB_LATTE_VAN,retail,58,10.25,0
2025-04-20,FB_LATTE_VAN,retail,78,10.25,0
2025-04-21,FB_LATTE_VAN,retail,42,10.25,0
2025-04-22,FB_LATTE_VAN,retail,72,8.71,1
2025-04-23,FB_LATTE_VAN,retail,52,10.25,0
2025-04-24,FB_LATTE_VAN,retail,43,10.25,0
2025-04-25,FB_LATTE_VAN,retail,50,10.25,0
2025-04-26,FB_LATTE_VAN,retail,62,10.25,0
2025-04-27,FB_LATTE_VAN,retail,49,10.25,0
2025-04-28,FB_LATTE_VAN,retail,53,10.25,0
2025-04-29,FB_LATTE_VAN,retail,44,10.25,0
2025-04-30,FB_LATTE_VAN,retail,90,8.71,1
2025-05-01,FB_LATTE_VAN,retail,47,10.25,0
2025-05-02,FB_LATTE_VAN,retail,49,10.25,0
2025-05-03,FB_LATTE_VAN,retail,52,10.25,0
2025-05-04,FB_LATTE_VAN,retail,67,10.25,0
2025-05-05,FB_LATTE_VAN,retail,58,10.25,0
2025-05-06,FB_LATTE_VAN,retail,45,10.25,0
2025-05-07,FB_LATTE_VAN,retail,41,10.25,0
2025-05-08,FB_LATTE_VAN,retail,56,10.25,0
2025-05-09,FB_LATTE_VAN,retail,61,10.25,0
2025-05-10,FB_LATTE_VAN,retail,65,10.25,0
2025-05-11,FB_LATTE_VAN,retail,56,10.25,0
2025-05-12,FB_LATTE_VAN,retail,36,10.25,0
2025-05-13,FB_LATTE_VAN,retail,45,10.25,0
2025-05-14,FB_LATTE_VAN,retail,39,10.25,0
2025-05-15,FB_LATTE_VAN,retail,51,10.25,0
2025-05-16,FB_LATTE_VAN,retail,48,10.25,0
2025-05-17,FB_LATTE_VAN,retail,43,10.25,0
2025-05-18,FB_LATTE_VAN,retail,52,10.25,0
2025-05-19,FB_LATTE_VAN,retail,45,10.25,0
2025-05-20,FB_LATTE_VAN,retail,35,10.25,0
2025-05-21,FB_LATTE_VAN,retail,56,10.25,0
2025-05-22,FB_LATTE_VAN,retail,52,10.25,0
2025-05-23,FB_LATTE_VAN,retail,40,10.25,0
2025-05-24,FB_LATTE_VAN,retail,51,10.25,0
2025-05-25,FB_LATTE_VAN,retail,67,10.25,0
2025-05-26,FB_LATTE_VAN,retail,49,10.25,0
2025-05-27,FB_LATTE_VAN,retail,55,10.25,0
2025-05-28,FB_LATTE_VAN,retail,43,10.25,0
2025-05-29,FB_LATTE_VAN,retail,67,10.25,0
2025-05-30,FB_LATTE_VAN,retail,50,10.25,0
2025-05-31,FB_LATTE_VAN,retail,47,10.25,0
2025-06-01,FB_LATTE_VAN,retail,72,10.25,0
2025-06-02,FB_LATTE_VAN,retail,61,10.25,0
2025-06-03,FB_LATTE_VAN,retail,59,10.25,0
2025-06-04,FB_LATTE_VAN,retail,58,10.25,0
2025-06-05,FB_LATTE_VAN,retail,111,8.71,1
2025-06-06,FB_LATTE_VAN,retail,67,10.25,0
2025-06-07,FB_LATTE_VAN,retail,79,10.25,0
2025-06-08,FB_LATTE_VAN,retail,66,10.25,0
2025-06-09,FB_LATTE_VAN,retail,68,10.25,0
2025-06-10,FB_LATTE_VAN,retail,102,8.71,1
2025-06-11,FB_LATTE_VAN,retail,103,8.71,1
2025-06-12,FB_LATTE_VAN,retail,60,10.25,0
2025-06-13,FB_LATTE_VAN,retail,55,10.25,0
2025-06-14,FB_LATTE_VAN,retail,120,8.71,1
2025-06-15,FB_LATTE_VAN,retail,102,10.25,0
2025-06-16,FB_LATTE_VAN,retail,67,10.25,0
2025-06-17,FB_LATTE_VAN,retail,53,10.25,0
2025-06-18,FB_LATTE_VAN,retail,67,10.25,0
2025-06-19,FB_LATTE_VAN,retail,98,8.71,1
2025-06-20,FB_LATTE_VAN,retail,72,10.25,0
2025-06-21,FB_LATTE_VAN,retail,72,10.25,0
2025-06-22,FB_LATTE_VAN,retail,73,10.25,0
2025-06-23,FB_LATTE_VAN,retail,66,10.25,0
2025-06-24,FB_LATTE_VAN,retail,53,10.25,0
2025-06-25,FB_LATTE_VAN,retail,67,10.25,0
2025-06-26,FB_LATTE_VAN,retail,77,10.25,0
2025-06-27,FB_LATTE_VAN,retail,63,10.25,0
2025-06-28,FB_LATTE_VAN,retail,84,10.25,0
2025-06-29,FB_LATTE_VAN,retail,94,10.25,0
2025-06-30,FB_LATTE_VAN,retail,53,10.25,0
2025-07-01,FB_LATTE_VAN,retail,56,10.25,0
2025-07-02,FB_LATTE_VAN,retail,69,10.25,0
2025-07-03,FB_LATTE_VAN,retail,64,10.25,0
2025-07-04,FB_LATTE_VAN,retail,68,10.25,0
2025-07-05,FB_LATTE_VAN,retail,84,10.25,0
2025-07-06,FB_LATTE_VAN,retail,63,10.25,0
2025-07-07,FB_LATTE_VAN,retail,56,10.25,0
2025-07-08,FB_LATTE_VAN,retail,66,10.25,0
2025-07-09,FB_LATTE_VAN,retail,71,10.25,0
2025-07-10,FB_LATTE_VAN,retail,103,8.71,1
2025-07-11,FB_LATTE_VAN,retail,61,10.25,0
2025-07-12,FB_LATTE_VAN,retail,71,10.25,0
2025-07-13,FB_LATTE_VAN,retail,73,10.25,0
2025-07-14,FB_LATTE_VAN,retail,75,10.25,0
2025-07-15,FB_LATTE_VAN,retail,62,10.25,0
2025-07-16,FB_LATTE_VAN,retail,99,8.71,1
2025-07-17,FB_LATTE_VAN,retail,51,10.25,0
2025-07-18,FB_LATTE_VAN,retail,67,10.25,0
2025-07-19,FB_LATTE_VAN,retail,78,10.25,0
2025-07-20,FB_LATTE_VAN,retail,81,10.25,0
2025-07-21,FB_LATTE_VAN,retail,72,10.25,0
2025-07-22,FB_LATTE_VAN,retail,75,8.71,1
2025-07-23,FB_LATTE_VAN,retail,69,10.25,0
2025-07-24,FB_LATTE_VAN,retail,62,10.25,0
2025-07-25,FB_LATTE_VAN,retail,62,10.25,0
2025-07-26,FB_LATTE_VAN,retail,79,10.25,0
2025-07-27,FB_LATTE_VAN,retail,93,10.25,0
2025-07-28,FB_LATTE_VAN,retail,67,10.25,0
2025-07-29,FB_LATTE_VAN,retail,62,10.25,0
2025-07-30,FB_LATTE_VAN,retail,65,10.25,0
2025-07-31,FB_LATTE_VAN,retail,60,10.25,0
2025-08-01,FB_LATTE_VAN,retail,89,8.71,1
2025-08-02,FB_LATTE_VAN,retail,94,10.25,0
2025-08-03,FB_LATTE_VAN,retail,88,10.25,0
2025-08-04,FB_LATTE_VAN,retail,71,10.25,0
2025-08-05,FB_LATTE_VAN,retail,53,10.25,0
2025-08-06,FB_LATTE_VAN,retail,64,10.25,0
2025-08-07,FB_LATTE_VAN,retail,70,10.25,0
2025-08-08,FB_LATTE_VAN,retail,53,10.25,0
2025-08-09,FB_LATTE_VAN,retail,98,10.25,0
2025-08-10,FB_LATTE_VAN,retail,108,8.71,1
2025-08-11,FB_LATTE_VAN,retail,76,10.25,0
2025-08-12,FB_LATTE_VAN,retail,70,10.25,0
2025-08-13,FB_LATTE_VAN,retail,48,10.25,0
2025-08-14,FB_LATTE_VAN,retail,83,8.71,1
2025-08-15,FB_LATTE_VAN,retail,60,10.25,0
2025-08-16,FB_LATTE_VAN,retail,116,8.71,1
2025-08-17,FB_LATTE_VAN,retail,112,8.71,1
2025-08-18,FB_LATTE_VAN,retail,67,10.25,0
2025-08-19,FB_LATTE_VAN,retail,63,10.25,0
2025-08-20,FB_LATTE_VAN,retail,60,10.25,0
2025-08-21,FB_LATTE_VAN,retail,57,10.25,0
2025-08-22,FB_LATTE_VAN,retail,65,10.25,0
2025-08-23,FB_LATTE_VAN,retail,87,10.25,0
2025-08-24,FB_LATTE_VAN,retail,121,8.71,1
2025-08-25,FB_LATTE_VAN,retail,94,8.71,1
2025-08-26,FB_LATTE_VAN,retail,68,10.25,0
2025-08-27,FB_LATTE_VAN,retail,67,10.25,0
2025-08-28,FB_LATTE_VAN,retail,96,8.71,1
2025-08-29,FB_LATTE_VAN,retail,56,10.25,0
2025-08-30,FB_LATTE_VAN,retail,72,10.25,0
2025-08-31,FB_LATTE_VAN,retail,68,10.25,0
2025-09-01,FB_LATTE_VAN,retail,58,10.25,0
2025-09-02,FB_LATTE_VAN,retail,48,10.25,0
2025-09-03,FB_LATTE_VAN,retail,49,10.25,0
2025-09-04,FB_LATTE_VAN,retail,56,10.25,0
2025-09-05,FB_LATTE_VAN,retail,68,10.25,0
2025-09-06,FB_LATTE_VAN,retail,54,10.25,0
2025-09-07,FB_LATTE_VAN,retail,62,10.25,0
2025-09-08,FB_LATTE_VAN,retail,61,10.25,0
2025-09-09,FB_LATTE_VAN,retail,53,10.25,0
2025-09-10,FB_LATTE_VAN,retail,40,10.25,0
2025-09-11,FB_LATTE_VAN,retail,59,10.25,0
2025-09-12,FB_LATTE_VAN,retail,48,10.25,0
2025-09-13,FB_LATTE_VAN,retail,101,8.71,1
2025-09-14,FB_LATTE_VAN,retail,62,10.25,0
2025-09-15,FB_LATTE_VAN,retail,47,10.25,0
2025-09-16,FB_LATTE_VAN,retail,75,8.71,1
2025-09-17,FB_LATTE_VAN,retail,59,10.25,0
2025-09-18,FB_LATTE_VAN,retail,42,10.25,0
2025-09-19,FB_LATTE_VAN,retail,50,10.25,0
2025-09-20,FB_LATTE_VAN,retail,58,10.25,0
2025-09-21,FB_LATTE_VAN,retail,55,10.25,0
2025-09-22,FB_LATTE_VAN,retail,45,10.25,0
2025-09-23,FB_LATTE_VAN,retail,57,10.25,0
2025-09-24,FB_LATTE_VAN,retail,40,10.25,0
2025-09-25,FB_LATTE_VAN,retail,54,10.25,0
2025-09-26,FB_LATTE_VAN,retail,46,10.25,0
2025-09-27,FB_LATTE_VAN,retail,48,10.25,0
2025-09-28,FB_LATTE_VAN,retail,63,10.25,0
2025-09-29,FB_LATTE_VAN,retail,58,10.25,0
2025-09-30,FB_LATTE_VAN,retail,44,10.25,0
2025-10-01,FB_LATTE_VAN,retail,49,10.25,0
2025-10-02,FB_LATTE_VAN,retail,58,10.25,0
2025-10-03,FB_LATTE_VAN,retail,52,10.25,0
2025-10-04,FB_LATTE_VAN,retail,63,10.25,0
2025-10-05,FB_LATTE_VAN,retail,58,10.25,0
2025-10-06,FB_LATTE_VAN,retail,50,10.25,0
2025-10-07,FB_LATTE_VAN,retail,39,10.25,0
2025-10-08,FB_LATTE_VAN,retail,68,8.71,1
2025-10-09,FB_LATTE_VAN,retail,60,10.25,0
2025-10-10,FB_LATTE_VAN,retail,54,10.25,0
2025-10-11,FB_LATTE_VAN,retail,54,10.25,0
2025-10-12,FB_LATTE_VAN,retail,63,10.25,0
2025-10-13,FB_LATTE_VAN,retail,67,8.71,1
2025-10-14,FB_LATTE_VAN,retail,45,10.25,0
2025-10-15,FB_LATTE_VAN,retail,45,10.25,0
2025-10-16,FB_LATTE_VAN,retail,78,8.71,1
2025-10-17,FB_LATTE_VAN,retail,42,10.25,0
2025-10-18,FB_LATTE_VAN,retail,66,10.25,0
2025-10-19,FB_LATTE_VAN,retail,59,10.25,0
2025-10-20,FB_LATTE_VAN,retail,51,10.25,0
2025-10-21,FB_LATTE_VAN,retail,87,8.71,1
2025-10-22,FB_LATTE_VAN,retail,59,10.25,0
2025-10-23,FB_LATTE_VAN,retail,48,10.25,0
2025-10-24,FB_LATTE_VAN,retail,55,10.25,0
2025-10-25,FB_LATTE_VAN,retail,57,10.25,0
2025-10-26,FB_LATTE_VAN,retail,61,10.25,0
2025-10-27,FB_LATTE_VAN,retail,49,10.25,0
2025-10-28,FB_LATTE_VAN,retail,49,10.25,0
2025-10-29,FB_LATTE_VAN,retail,51,10.25,0
2025-10-30,FB_LATTE_VAN,retail,52,10.25,0
2025-10-31,FB_LATTE_VAN,retail,46,10.25,0
2025-11-01,FB_LATTE_VAN,retail,76,8.71,1
2025-11-02,FB_LATTE_VAN,retail,55,10.25,0
2025-11-03,FB_LATTE_VAN,retail,51,10.25,0
2025-11-04,FB_LATTE_VAN,retail,49,10.25,0
2025-11-05,FB_LATTE_VAN,retail,66,8.71,1
2025-11-06,FB_LATTE_VAN,retail,46,10.25,0
2025-11-07,FB_LATTE_VAN,retail,49,10.25,0
2025-11-08,FB_LATTE_VAN,retail,56,10.25,0
2025-11-09,FB_LATTE_VAN,retail,48,10.25,0
2025-11-10,FB_LATTE_VAN,retail,58,10.25,0
2025-11-11,FB_LATTE_VAN,retail,44,10.25,0
2025-11-12,FB_LATTE_VAN,retail,47,10.25,0
2025-11-13,FB_LATTE_VAN,retail,51,10.25,0
2025-11-14,FB_LATTE_VAN,retail,33,10.25,0
2025-11-15,FB_LATTE_VAN,retail,91,8.71,1
2025-11-16,FB_LATTE_VAN,retail,56,10.25,0
2025-11-17,FB_LATTE_VAN,retail,39,10.25,0
2025-11-18,FB_LATTE_VAN,retail,36,10.25,0
2025-11-19,FB_LATTE_VAN,retail,63,10.25,0
2025-11-20,FB_LATTE_VAN,retail,46,10.25,0
2025-11-21,FB_LATTE_VAN,retail,77,8.71,1
2025-11-22,FB_LATTE_VAN,retail,69,10.25,0
2025-11-23,FB_LATTE_VAN,retail,71,10.25,0
2025-11-24,FB_LATTE_VAN,retail,40,10.25,0
2025-11-25,FB_LATTE_VAN,retail,45,10.25,0
2025-11-26,FB_LATTE_VAN,retail,32,10.25,0
2025-11-27,FB_LATTE_VAN,retail,46,10.25,0
2025-11-28,FB_LATTE_VAN,retail,57,10.25,0
2025-11-29,FB_LATTE_VAN,retail,63,10.25,0
2025-11-30,FB_LATTE_VAN,retail,66,10.25,0
2025-12-01,FB_LATTE_VAN,retail,56,10.25,0
2025-12-02,FB_LATTE_VAN,retail,48,10.25,0
2025-12-03,FB_LATTE_VAN,retail,46,10.25,0
2025-12-04,FB_LATTE_VAN,retail,53,10.25,0
2025-12-05,FB_LATTE_VAN,retail,48,10.25,0
2025-12-06,FB_LATTE_VAN,retail,55,10.25,0
2025-12-07,FB_LATTE_VAN,retail,92,8.71,1
2025-12-08,FB_LATTE_VAN,retail,36,10.25,0
2025-12-09,FB_LATTE_VAN,retail,53,10.25,0
2025-12-10,FB_LATTE_VAN,retail,48,10.25,0
2025-12-11,FB_LATTE_VAN,retail,49,10.25,0
2025-12-12,FB_LATTE_VAN,retail,68,10.25,0
2025-12-13,FB_LATTE_VAN,retail,77,8.71,1
2025-12-14,FB_LATTE_VAN,retail,58,10.25,0
2025-12-15,FB_LATTE_VAN,retail,45,10.25,0
2025-12-16,FB_LATTE_VAN,retail,47,10.25,0
2025-12-17,FB_LATTE_VAN,retail,50,10.25,0
2025-12-18,FB_LATTE_VAN,retail,50,10.25,0
2025-12-19,FB_LATTE_VAN,retail,48,10.25,0
2025-12-20,FB_LATTE_VAN,retail,51,10.25,0
2025-12-21,FB_LATTE_VAN,retail,60,10.25,0
2025-12-22,FB_LATTE_VAN,retail,40,10.25,0
2025-12-23,FB_LATTE_VAN,retail,49,10.25,0
2025-12-24,FB_LATTE_VAN,retail,59,10.25,0
2025-12-25,FB_LATTE_VAN,retail,51,10.25,0
2025-12-26,FB_LATTE_VAN,retail,50,10.25,0
2025-12-27,FB_LATTE_VAN,retail,71,10.25,0
2025-12-28,FB_LATTE_VAN,retail,69,10.25,0
2025-12-29,FB_LATTE_VAN,retail,40,10.25,0
2025-12-30,FB_LATTE_VAN,retail,40,10.25,0
2025-12-31,FB_LATTE_VAN,retail,49,10.25,0
2024-01-01,FB_LATTE_VAN,online,48,12.3,0
2024-01-02,FB_LATTE_VAN,online,55,12.3,0
2024-01-03,FB_LATTE_VAN,online,53,12.3,0
2024-01-04,FB_LATTE_VAN,online,48,12.3,0
2024-01-05,FB_LATTE_VAN,online,54,12.3,0
2024-01-06,FB_LATTE_VAN,online,65,12.3,0
2024-01-07,FB_LATTE_VAN,online,81,12.3,0
2024-01-08,FB_LATTE_VAN,online,59,12.3,0
2024-01-09,FB_LATTE_VAN,online,45,12.3,0
2024-01-10,FB_LATTE_VAN,online,62,12.3,0
2024-01-11,FB_LATTE_VAN,online,73,12.3,0
2024-01-12,FB_LATTE_VAN,online,59,12.3,0
2024-01-13,FB_LATTE_VAN,online,75,12.3,0
2024-01-14,FB_LATTE_VAN,online,72,12.3,0
2024-01-15,FB_LATTE_VAN,online,61,12.3,0
2024-01-16,FB_LATTE_VAN,online,43,12.3,0
2024-01-17,FB_LATTE_VAN,online,80,10.46,1
2024-01-18,FB_LATTE_VAN,online,78,10.46,1
2024-01-19,FB_LATTE_VAN,online,71,12.3,0
2024-01-20,FB_LATTE_VAN,online,66,12.3,0
2024-01-21,FB_LATTE_VAN,online,99,10.46,1
2024-01-22,FB_LATTE_VAN,online,38,12.3,0
2024-01-23,FB_LATTE_VAN,online,50,12.3,0
2024-01-24,FB_LATTE_VAN,online,53,12.3,0
2024-01-25,FB_LATTE_VAN,online,54,12.3,0
2024-01-26,FB_LATTE_VAN,online,52,12.3,0
2024-01-27,FB_LATTE_VAN,online,78,12.3,0
2024-01-28,FB_LATTE_VAN,online,68,12.3,0
2024-01-29,FB_LATTE_VAN,online,87,10.46,1
2024-01-30,FB_LATTE_VAN,online,63,12.3,0
2024-01-31,FB_LATTE_VAN,online,55,12.3,0
2024-02-01,FB_LATTE_VAN,online,50,12.3,0
2024-02-02,FB_LATTE_VAN,online,45,12.3,0
2024-02-03,FB_LATTE_VAN,online,107,10.46,1
2024-02-04,FB_LATTE_VAN,online,99,10.46,1
2024-02-05,FB_LATTE_VAN,online,60,12.3,0
2024-02-06,FB_LATTE_VAN,online,60,12.3,0
2024-02-07,FB_LATTE_VAN,online,52,12.3,0
2024-02-08,FB_LATTE_VAN,online,51,12.3,0
2024-02-09,FB_LATTE_VAN,online,53,12.3,0
2024-02-10,FB_LATTE_VAN,online,88,12.3,0
2024-02-11,FB_LATTE_VAN,online,66,12.3,0
2024-02-12,FB_LATTE_VAN,online,60,12.3,0
2024-02-13,FB_LATTE_VAN,online,60,12.3,0
2024-02-14,FB_LATTE_VAN,online,60,12.3,0
2024-02-15,FB_LATTE_VAN,online,62,12.3,0
2024-02-16,FB_LATTE_VAN,online,79,10.46,1
2024-02-17,FB_LATTE_VAN,online,64,12.3,0
2024-02-18,FB_LATTE_VAN,online,63,12.3,0
2024-02-19,FB_LATTE_VAN,online,90,10.46,1
2024-02-20,FB_LATTE_VAN,online,64,12.3,0
2024-02-21,FB_LATTE_VAN,online,54,12.3,0
2024-02-22,FB_LATTE_VAN,online,59,12.3,0
2024-02-23,FB_LATTE_VAN,online,45,12.3,0
2024-02-24,FB_LATTE_VAN,online,61,12.3,0
2024-02-25,FB_LATTE_VAN,online,71,12.3,0
2024-02-26,FB_LATTE_VAN,online,50,12.3,0
2024-02-27,FB_LATTE_VAN,online,69,10.46,1
2024-02-28,FB_LATTE_VAN,online,63,12.3,0
2024-02-29,FB_LATTE_VAN,online,51,12.3,0
2024-03-01,FB_LATTE_VAN,online,53,12.3,0
2024-03-02,FB_LATTE_VAN,online,67,12.3,0
2024-03-03,FB_LATTE_VAN,online,98,10.46,1
2024-03-04,FB_LATTE_VAN,online,59,12.3,0
2024-03-05,FB_LATTE_VAN,online,61,12.3,0
2024-03-06,FB_LATTE_VAN,online,45,12.3,0
2024-03-07,FB_LATTE_VAN,online,62,12.3,0
2024-03-08,FB_LATTE_VAN,online,61,12.3,0
2024-03-09,FB_LATTE_VAN,online,63,12.3,0
2024-03-10,FB_LATTE_VAN,online,76,12.3,0
2024-03-11,FB_LATTE_VAN,online,62,12.3,0
2024-03-12,FB_LATTE_VAN,online,53,12.3,0
2024-03-13,FB_LATTE_VAN,online,75,10.46,1
2024-03-14,FB_LATTE_VAN,online,61,12.3,0
2024-03-15,FB_LATTE_VAN,online,84,10.46,1
2024-03-16,FB_LATTE_VAN,online,95,10.46,1
2024-03-17,FB_LATTE_VAN,online,56,12.3,0
2024-03-18,FB_LATTE_VAN,online,57,12.3,0
2024-03-19,FB_LATTE_VAN,online,58,12.3,0
2024-03-20,FB_LATTE_VAN,online,49,12.3,0
2024-03-21,FB_LATTE_VAN,online,50,12.3,0
2024-03-22,FB_LATTE_VAN,online,60,12.3,0
2024-03-23,FB_LATTE_VAN,online,65,12.3,0
2024-03-24,FB_LATTE_VAN,online,67,12.3,0
2024-03-25,FB_LATTE_VAN,online,59,12.3,0
2024-03-26,FB_LATTE_VAN,online,62,12.3,0
2024-03-27,FB_LATTE_VAN,online,53,12.3,0
2024-03-28,FB_LATTE_VAN,online,54,12.3,0
2024-03-29,FB_LATTE_VAN,online,76,10.46,1
2024-03-30,FB_LATTE_VAN,online,51,12.3,0
2024-03-31,FB_LATTE_VAN,online,58,12.3,0
2024-04-01,FB_LATTE_VAN,online,61,12.3,0
2024-04-02,FB_LATTE_VAN,online,60,12.3,0
2024-04-03,FB_LATTE_VAN,online,59,12.3,0
2024-04-04,FB_LATTE_VAN,online,61,12.3,0
2024-04-05,FB_LATTE_VAN,online,99,10.46,1
2024-04-06,FB_LATTE_VAN,online,59,12.3,0
2024-04-07,FB_LATTE_VAN,online,72,12.3,0
2024-04-08,FB_LATTE_VAN,online,59,12.3,0
2024-04-09,FB_LATTE_VAN,online,53,12.3,0
2024-04-10,FB_LATTE_VAN,online,52,12.3,0
2024-04-11,FB_LATTE_VAN,online,57,12.3,0
2024-04-12,FB_LATTE_VAN,online,49,12.3,0
2024-04-13,FB_LATTE_VAN,online,70,12.3,0
2024-04-14,FB_LATTE_VAN,online,80,12.3,0
2024-04-15,FB_LATTE_VAN,online,48,12.3,0
2024-04-16,FB_LATTE_VAN,online,73,10.46,1
2024-04-17,FB_LATTE_VAN,online,72,12.3,0
2024-04-18,FB_LATTE_VAN,online,57,12.3,0
2024-04-19,FB_LATTE_VAN,online,50,12.3,0
2024-04-20,FB_LATTE_VAN,online,83,12.3,0
2024-04-21,FB_LATTE_VAN,online,73,12.3,0
2024-04-22,FB_LATTE_VAN,online,48,12.3,0
2024-04-23,FB_LATTE_VAN,online,51,12.3,0
2024-04-24,FB_LATTE_VAN,online,41,12.3,0
2024-04-25,FB_LATTE_VAN,online,55,12.3,0
2024-04-26,FB_LATTE_VAN,online,63,12.3,0
2024-04-27,FB_LATTE_VAN,online,73,12.3,0
2024-04-28,FB_LATTE_VAN,online,77,12.3,0
2024-04-29,FB_LATTE_VAN,online,53,12.3,0
2024-04-30,FB_LATTE_VAN,online,61,12.3,0
2024-05-01,FB_LATTE_VAN,online,55,12.3,0
2024-05-02,FB_LATTE_VAN,online,48,12.3,0
2024-05-03,FB_LATTE_VAN,online,49,12.3,0
2024-05-04,FB_LATTE_VAN,online,89,12.3,0
2024-05-05,FB_LATTE_VAN,online,72,12.3,0
2024-05-06,FB_LATTE_VAN,online,50,12.3,0
2024-05-07,FB_LATTE_VAN,online,63,12.3,0
2024-05-08,FB_LATTE_VAN,online,66,12.3,0
2024-05-09,FB_LATTE_VAN,online,61,12.3,0
2024-05-10,FB_LATTE_VAN,online,59,12.3,0
2024-05-11,FB_LATTE_VAN,online,71,12.3,0
2024-05-12,FB_LATTE_VAN,online,68,12.3,0
2024-05-13,FB_LATTE_VAN,online,76,10.46,1
2024-05-14,FB_LATTE_VAN,online,60,12.3,0
2024-05-15,FB_LATTE_VAN,online,55,12.3,0
2024-05-16,FB_LATTE_VAN,online,69,12.3,0
2024-05-17,FB_LATTE_VAN,online,60,12.3,0
2024-05-18,FB_LATTE_VAN,online,71,12.3,0
2024-05-19,FB_LATTE_VAN,online,60,12.3,0
2024-05-20,FB_LATTE_VAN,online,51,12.3,0
2024-05-21,FB_LATTE_VAN,online,64,12.3,0
2024-05-22,FB_LATTE_VAN,online,56,12.3,0
2024-05-23,FB_LATTE_VAN,online,52,12.3,0
2024-05-24,FB_LATTE_VAN,online,60,12.3,0
2024-05-25,FB_LATTE_VAN,online,110,10.46,1
2024-05-26,FB_LATTE_VAN,online,59,12.3,0
2024-05-27,FB_LATTE_VAN,online,39,12.3,0
2024-05-28,FB_LATTE_VAN,online,64,12.3,0
2024-05-29,FB_LATTE_VAN,online,56,12.3,0
2024-05-30,FB_LATTE_VAN,online,64,12.3,0
2024-05-31,FB_LATTE_VAN,online,50,12.3,0
2024-06-01,FB_LATTE_VAN,online,95,12.3,0
2024-06-02,FB_LATTE_VAN,online,88,12.3,0
2024-06-03,FB_LATTE_VAN,online,53,12.3,0
2024-06-04,FB_LATTE_VAN,online,66,12.3,0
2024-06-05,FB_LATTE_VAN,online,67,12.3,0
2024-06-06,FB_LATTE_VAN,online,56,12.3,0
2024-06-07,FB_LATTE_VAN,online,70,12.3,0
2024-06-08,FB_LATTE_VAN,online,66,12.3,0
2024-06-09,FB_LATTE_VAN,online,90,12.3,0
2024-06-10,FB_LATTE_VAN,online,63,12.3,0
2024-06-11,FB_LATTE_VAN,online,59,12.3,0
2024-06-12,FB_LATTE_VAN,online,70,12.3,0
2024-06-13,FB_LATTE_VAN,online,108,10.46,1
2024-06-14,FB_LATTE_VAN,online,59,12.3,0
2024-06-15,FB_LATTE_VAN,online,91,12.3,0
2024-06-16,FB_LATTE_VAN,online,83,12.3,0
2024-06-17,FB_LATTE_VAN,online,71,12.3,0
2024-06-18,FB_LATTE_VAN,online,74,12.3,0
2024-06-19,FB_LATTE_VAN,online,131,10.46,1
2024-06-20,FB_LATTE_VAN,online,110,10.46,1
2024-06-21,FB_LATTE_VAN,online,65,12.3,0
2024-06-22,FB_LATTE_VAN,online,79,12.3,0
2024-06-23,FB_LATTE_VAN,online,89,12.3,0
2024-06-24,FB_LATTE_VAN,online,74,12.3,0
2024-06-25,FB_LATTE_VAN,online,59,12.3,0
2024-06-26,FB_LATTE_VAN,online,63,12.3,0
2024-06-27,FB_LATTE_VAN,online,76,12.3,0
2024-06-28,FB_LATTE_VAN,online,110,10.46,1
2024-06-29,FB_LATTE_VAN,online,109,12.3,0
2024-06-30,FB_LATTE_VAN,online,76,12.3,0
2024-07-01,FB_LATTE_VAN,online,59,12.3,0
2024-07-02,FB_LATTE_VAN,online,58,12.3,0
2024-07-03,FB_LATTE_VAN,online,70,12.3,0
2024-07-04,FB_LATTE_VAN,online,77,12.3,0
2024-07-05,FB_LATTE_VAN,online,74,12.3,0
2024-07-06,FB_LATTE_VAN,online,92,12.3,0
2024-07-07,FB_LATTE_VAN,online,98,12.3,0
2024-07-08,FB_LATTE_VAN,online,99,10.46,1
2024-07-09,FB_LATTE_VAN,online,65,12.3,0
2024-07-10,FB_LATTE_VAN,online,77,12.3,0
2024-07-11,FB_LATTE_VAN,online,81,12.3,0
2024-07-12,FB_LATTE_VAN,online,87,12.3,0
2024-07-13,FB_LATTE_VAN,online,89,12.3,0
2024-07-14,FB_LATTE_VAN,online,86,12.3,0
2024-07-15,FB_LATTE_VAN,online,86,12.3,0
2024-07-16,FB_LATTE_VAN,online,65,12.3,0
2024-07-17,FB_LATTE_VAN,online,76,12.3,0
2024-07-18,FB_LATTE_VAN,online,75,12.3,0
2024-07-19,FB_LATTE_VAN,online,70,12.3,0
2024-07-20,FB_LATTE_VAN,online,104,12.3,0
2024-07-21,FB_LATTE_VAN,online,80,12.3,0
2024-07-22,FB_LATTE_VAN,online,101,10.46,1
2024-07-23,FB_LATTE_VAN,online,107,10.46,1
2024-07-24,FB_LATTE_VAN,online,78,12.3,0
